part_id,type_id,color,hex,layer,assembly_step,x_mm,y_mm,z_mm,rotation_z_deg,insertion_axis,support_class,required_aids,baseline_part_ids,status
MON-F-12207,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11808,-14.0,-10.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12207,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12208,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11809,-14.0,-2.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12208,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12209,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11810,-14.0,6.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12209,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12210,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11811,-14.0,14.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12210,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12211,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11812,-14.0,22.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12211,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12212,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11813,-14.0,30.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12212,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12213,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11814,-14.0,38.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12213,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12214,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11815,-14.0,46.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12214,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12215,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11816,-14.0,54.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12215,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12216,r2-p4-8c-b7b0695b93ed,Purple,#5E43B7,58,11817,-14.0,62.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12216,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12217,r2-p4-4c-b02791f0c425,Purple,#5E43B7,58,11818,2.0,-64.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12217,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12218,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11819,2.0,-58.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12218,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12219,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11820,2.0,-50.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12219,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12220,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11821,2.0,-42.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12220,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12221,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11822,2.0,-34.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12221,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12222,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11823,2.0,-26.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12222,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12223,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11824,2.0,-18.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12223,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12224,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11825,2.0,-10.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12224,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12225,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11826,2.0,-2.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12225,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12226,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11827,2.0,6.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12226,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12227,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11828,2.0,14.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12227,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12228,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11829,2.0,22.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12228,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12229,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11830,2.0,30.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12229,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12230,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11831,2.0,38.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12230,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12231,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11832,2.0,46.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12231,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12232,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11833,2.0,54.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12232,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12233,r2-p4-8c-4a2a4beab3d1,Purple,#5E43B7,58,11834,2.0,62.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12233,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12234,r2-p4-3c-451dc73cc597,Purple,#5E43B7,58,11835,16.0,-64.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12234,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12235,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11836,18.0,-58.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12235,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12236,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11837,18.0,-50.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12236,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12237,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11838,18.0,-42.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12237,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12238,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11839,18.0,-34.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12238,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12239,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11840,18.0,-26.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12239,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12240,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11841,18.0,-18.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12240,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12241,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11842,18.0,-10.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12241,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12242,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11843,18.0,-2.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12242,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12243,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11844,18.0,6.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12243,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12244,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11845,18.0,14.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12244,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12245,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11846,18.0,22.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12245,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12246,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11847,18.0,30.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12246,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12247,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11848,18.0,38.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12247,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12248,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11849,18.0,46.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12248,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12249,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11850,18.0,54.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12249,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12250,r2-p4-6c-75ddfa996915,Purple,#5E43B7,58,11851,16.0,62.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12250,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12251,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,58,11852,24.0,60.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12251,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12252,r2-p4-4c-04555eeff664,Purple,#5E43B7,58,11853,30.0,-58.0,139.2,270,-Z,SEATED_NOMINAL,,MON-F-12252,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12253,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11854,34.0,-50.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12253,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12254,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11855,34.0,-42.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12254,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12255,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11856,34.0,-34.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12255,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12256,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11857,34.0,-26.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12256,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12257,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11858,34.0,-18.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12257,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12258,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11859,34.0,-10.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12258,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12259,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11860,34.0,-2.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12259,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12260,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11861,34.0,6.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12260,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12261,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11862,34.0,14.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12261,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12262,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11863,34.0,22.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12262,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12263,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11864,34.0,30.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12263,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12264,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11865,34.0,38.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12264,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12265,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11866,34.0,46.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12265,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12266,r2-p4-8c-eedb1346666c,Purple,#5E43B7,58,11867,34.0,54.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12266,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12267,r2-p4-2c-32e56c90317c,Purple,#5E43B7,58,11868,30.0,60.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12267,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12268,r2-p4-2c-714146ac709f,Purple,#5E43B7,58,11869,38.0,-56.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12268,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12269,r2-p4-2c-88381088bd9d,Purple,#5E43B7,58,11870,44.0,-50.0,139.2,270,-Z,SEATED_NOMINAL,,MON-F-12269,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12270,r2-p4-6c-451263ebf740,Purple,#5E43B7,58,11871,48.0,-42.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12270,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12271,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11872,50.0,-34.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12271,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12272,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11873,50.0,-26.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12272,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12273,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11874,50.0,-18.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12273,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12274,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11875,50.0,-10.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12274,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12275,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11876,50.0,-2.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12275,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12276,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11877,50.0,6.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12276,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12277,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11878,50.0,14.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12277,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12278,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11879,50.0,22.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12278,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12279,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11880,50.0,30.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12279,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12280,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11881,50.0,38.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12280,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12281,r2-p4-6c-d1a46aa0281f,Purple,#5E43B7,58,11882,48.0,46.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12281,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12282,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,58,11883,44.0,52.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12282,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12283,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,58,11884,48.0,-48.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12283,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12284,r2-p4-1c-c084a429390d,Purple,#5E43B7,58,11885,56.0,44.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12284,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12285,r2-p4-1c-c084a429390d,Purple,#5E43B7,58,11886,60.0,-32.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12285,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12286,r2-p4-2c-88381088bd9d,Purple,#5E43B7,58,11887,60.0,-26.0,139.2,270,-Z,SEATED_NOMINAL,,MON-F-12286,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12287,r2-p4-4c-9180de851882,Purple,#5E43B7,58,11888,62.0,-18.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12287,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12288,r2-p4-6c-7b734626068d,Purple,#5E43B7,58,11889,64.0,-10.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12288,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12289,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11890,66.0,-2.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12289,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12290,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11891,66.0,6.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12290,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12291,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11892,66.0,14.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12291,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12292,r2-p4-8c-186a9f84f098,Purple,#5E43B7,58,11893,66.0,22.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12292,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12293,r2-p4-6c-d1a46aa0281f,Purple,#5E43B7,58,11894,64.0,30.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12293,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12294,r2-p4-2c-88381088bd9d,Purple,#5E43B7,58,11895,62.0,36.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12294,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12295,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,58,11896,60.0,40.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12295,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12296,r2-p4-1c-c084a429390d,Purple,#5E43B7,58,11897,64.0,-24.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12296,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12297,r2-p4-1c-c084a429390d,Purple,#5E43B7,58,11898,68.0,-16.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12297,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12298,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,58,11899,72.0,-8.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12298,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12299,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,58,11900,76.0,-8.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12299,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12300,r2-p4-4c-9180de851882,Purple,#5E43B7,58,11901,78.0,-2.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12300,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12301,r2-p4-4c-9180de851882,Purple,#5E43B7,58,11902,78.0,6.0,139.2,0,-Z,SEATED_NOMINAL,,MON-F-12301,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12302,r2-p4-2c-88381088bd9d,Purple,#5E43B7,58,11903,76.0,14.0,139.2,270,-Z,SEATED_NOMINAL,,MON-F-12302,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12372,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,59,11904,-84.0,-8.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12372,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12378,r2-p4-6c-7b734626068d,Purple,#5E43B7,59,11905,-82.0,0.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12378,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12373,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,59,11906,-80.0,-8.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12373,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12399,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,59,11907,-80.0,8.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12399,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12400,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,59,11908,-80.0,12.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12400,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12374,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,59,11909,-76.0,-8.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12374,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12379,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11910,-74.0,2.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12379,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12401,r2-p4-6c-7b734626068d,Purple,#5E43B7,59,11911,-74.0,16.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12401,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12370,r2-p4-1c-4ebe150eb1b7,Hot pink,#F5547C,59,11912,-72.0,-12.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12370,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12375,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,59,11913,-72.0,-8.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12375,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12421,r2-p4-1c-4ebe150eb1b7,Purple,#5E43B7,59,11914,-72.0,24.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12421,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12422,r2-p4-1c-c084a429390d,Purple,#5E43B7,59,11915,-72.0,28.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12422,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12369,r2-p4-3c-b982b6d67e98,Purple,#5E43B7,59,11916,-68.0,-12.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12369,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12380,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11917,-66.0,2.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12380,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12402,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11918,-66.0,18.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12402,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12423,r2-p4-4c-04555eeff664,Purple,#5E43B7,59,11919,-66.0,30.0,141.6,90,-Z,SEATED_NOMINAL,,MON-F-12423,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12351,r2-p4-1c-c084a429390d,Purple,#5E43B7,59,11920,-64.0,-24.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12351,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12352,r2-p4-4c-b02791f0c425,Purple,#5E43B7,59,11921,-64.0,-14.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12352,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12441,r2-p4-1c-c084a429390d,Purple,#5E43B7,59,11922,-64.0,36.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12441,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12349,r2-p4-3c-78d7ab46d04b,Purple,#5E43B7,59,11923,-60.0,-28.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12349,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12353,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11924,-58.0,-14.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12353,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12381,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11925,-58.0,2.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12381,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12403,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11926,-58.0,18.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12403,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12424,r2-p4-8c-eedb1346666c,Purple,#5E43B7,59,11927,-58.0,34.0,141.6,90,-Z,SEATED_NOMINAL,,MON-F-12424,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12334,r2-p4-4c-b02791f0c425,Purple,#5E43B7,59,11928,-56.0,-30.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12334,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12443,r2-p4-1c-c084a429390d,Purple,#5E43B7,59,11929,-56.0,44.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12443,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12332,r2-p4-2c-714146ac709f,Purple,#5E43B7,59,11930,-52.0,-42.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12332,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12335,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11931,-50.0,-30.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12335,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12354,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11932,-50.0,-14.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12354,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12382,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11933,-50.0,2.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12382,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12404,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11934,-50.0,18.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12404,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12425,r2-p4-8c-186a9f84f098,Purple,#5E43B7,59,11935,-50.0,34.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12425,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12444,r2-p4-2c-88381088bd9d,Purple,#5E43B7,59,11936,-50.0,44.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12444,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12330,r2-p4-3c-78d7ab46d04b,Purple,#5E43B7,59,11937,-48.0,-44.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12330,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12458,r2-p4-1c-c084a429390d,Purple,#5E43B7,59,11938,-48.0,48.0,141.6,0,-Z,SEATED_NOMINAL,,MON-F-12458,PROTOTYPE_NOT_FIT_VALIDATED
MON-F-12318,r2-p4-8c-e50b3bba33b2,Purple,#5E43B7,59,11939,-42.0,-46.0,141.6,270,-Z,SEATED_NOMINAL,,MON-F-12318,PROTOTYPE_NOT_FIT_VALIDATED
